metric,value
version,2026.08.26-graph-scheduler-v1
seeds_per_cell,30
horizon,4200
topologies[0],line
topologies[1],fan_in
topologies[2],fan_out
topologies[3],diamond
topologies[4],self_loop
topologies[5],two_cycle
loads[0],under
loads[1],capacity
loads[2],over
policies[0],reactive
policies[1],watermark
policies[2],credit
policies[3],pi
policies[4],aimd:a=0.5:m=1.35
policies[5],aimd:a=0.5:m=1.8
policies[6],aimd:a=0.5:m=2.5
policies[7],aimd:a=1.0:m=1.35
policies[8],aimd:a=1.0:m=1.8
policies[9],aimd:a=1.0:m=2.5
policies[10],aimd:a=2.0:m=1.35
policies[11],aimd:a=2.0:m=1.8
policies[12],aimd:a=2.0:m=2.5
aggregate.fan_out.capacity.credit.pending_after_drain,0.0
aggregate.fan_out.capacity.credit.sustained_no_progress,0.0
aggregate.fan_out.capacity.credit.activations,1623.0333333333333
aggregate.fan_out.capacity.credit.blocked_ticks,1021.4333333333333
aggregate.fan_out.capacity.credit.busy_ticks,13407.866666666667
aggregate.fan_out.capacity.credit.atomic_publish_stalls,0.0
aggregate.fan_out.capacity.credit.overflow_attempts,0.0
aggregate.fan_out.capacity.credit.queue_cv,0.7153268097321382
aggregate.fan_out.capacity.credit.queue_direction_reversals,325.73333333333335
aggregate.fan_out.capacity.credit.source_fairness,1.0
aggregate.fan_out.capacity.pi.generated_traces,419.9
aggregate.fan_out.capacity.pi.sink_completions,839.8
aggregate.fan_out.capacity.pi.throughput_per_1000_ticks,199.95238095238093
aggregate.fan_out.capacity.pi.p50_latency,28.8
aggregate.fan_out.capacity.pi.p95_latency,58.60666666666666
aggregate.fan_out.capacity.pi.p99_latency,62.275333333333336
aggregate.fan_out.capacity.pi.mean_latency,34.52982432890083
aggregate.fan_out.capacity.pi.max_node_queue,3.0
aggregate.fan_out.capacity.pi.max_external_backlog,0.0
aggregate.fan_out.capacity.pi.pending_after_drain,0.0
aggregate.fan_out.capacity.pi.sustained_no_progress,0.0
aggregate.fan_out.capacity.pi.activations,1623.0333333333333
aggregate.fan_out.capacity.pi.blocked_ticks,1021.4333333333333
aggregate.fan_out.capacity.pi.busy_ticks,13407.866666666667
aggregate.fan_out.capacity.pi.atomic_publish_stalls,0.0
aggregate.fan_out.capacity.pi.overflow_attempts,0.0
aggregate.fan_out.capacity.pi.queue_cv,0.7153268097321382
aggregate.fan_out.capacity.pi.queue_direction_reversals,325.73333333333335
aggregate.fan_out.capacity.pi.source_fairness,1.0
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.generated_traces,420.1333333333333
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.sink_completions,840.2666666666667
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.throughput_per_1000_ticks,200.06349206349208
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.p50_latency,2835.25
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.p95_latency,6088.0599999999995
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.p99_latency,6662.678333333332
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.mean_latency,2917.139884253071
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.max_node_queue,36.0
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.max_external_backlog,191.63333333333333
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.pending_after_drain,0.0
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.sustained_no_progress,0.0
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.activations,555.5
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.blocked_ticks,2868.133333333333
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.busy_ticks,7636.233333333334
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.atomic_publish_stalls,2534.3333333333335
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.overflow_attempts,0.0
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.queue_cv,0.39187450534800544
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.queue_direction_reversals,202.46666666666667
aggregate.fan_out.capacity.aimd:a=0.5:m=1.35.source_fairness,1.0
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.generated_traces,419.3
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.sink_completions,838.6
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.throughput_per_1000_ticks,199.66666666666666
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.p50_latency,3044.4333333333334
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.p95_latency,6331.776666666667
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.p99_latency,6907.971666666666
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.mean_latency,3131.039334847838
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.max_node_queue,36.0
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.max_external_backlog,198.4
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.pending_after_drain,0.0
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.sustained_no_progress,0.0
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.activations,542.7333333333333
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.blocked_ticks,3364.3
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.busy_ticks,7550.7
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.atomic_publish_stalls,3038.4666666666667
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.overflow_attempts,0.0
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.queue_cv,0.3688524703993684
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.queue_direction_reversals,204.53333333333333
aggregate.fan_out.capacity.aimd:a=0.5:m=1.8.source_fairness,1.0
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.generated_traces,419.73333333333335
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.sink_completions,839.4666666666667
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.throughput_per_1000_ticks,199.87301587301587
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.p50_latency,3147.366666666667
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.p95_latency,6480.858333333333
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.p99_latency,7062.209333333333
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.mean_latency,3252.7724716482317
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.max_node_queue,36.0
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.max_external_backlog,201.96666666666667
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.pending_after_drain,0.0
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.sustained_no_progress,0.0
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.activations,540.0
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.blocked_ticks,3862.6666666666665
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.busy_ticks,7546.533333333334
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.atomic_publish_stalls,3538.6666666666665
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.overflow_attempts,0.0
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.queue_cv,0.3535205803105576
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.queue_direction_reversals,203.26666666666668
aggregate.fan_out.capacity.aimd:a=0.5:m=2.5.source_fairness,1.0
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.generated_traces,420.1333333333333
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.sink_completions,840.2666666666667
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.throughput_per_1000_ticks,200.06349206349208
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.p50_latency,2835.25
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.p95_latency,6088.0599999999995
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.p99_latency,6662.678333333332
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.mean_latency,2917.139884253071
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.max_node_queue,36.0
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.max_external_backlog,191.63333333333333
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.pending_after_drain,0.0
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.sustained_no_progress,0.0
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.activations,555.5
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.blocked_ticks,2868.133333333333
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.busy_ticks,7636.233333333334
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.atomic_publish_stalls,2534.3333333333335
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.overflow_attempts,0.0
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.queue_cv,0.39187450534800544
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.queue_direction_reversals,202.46666666666667
aggregate.fan_out.capacity.aimd:a=1.0:m=1.35.source_fairness,1.0
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.generated_traces,419.3
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.sink_completions,838.6
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.throughput_per_1000_ticks,199.66666666666666
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.p50_latency,3044.4333333333334
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.p95_latency,6331.776666666667
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.p99_latency,6907.971666666666
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.mean_latency,3131.039334847838
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.max_node_queue,36.0
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.max_external_backlog,198.4
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.pending_after_drain,0.0
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.sustained_no_progress,0.0
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.activations,542.7333333333333
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.blocked_ticks,3364.3
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.busy_ticks,7550.7
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.atomic_publish_stalls,3038.4666666666667
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.overflow_attempts,0.0
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.queue_cv,0.3688524703993684
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.queue_direction_reversals,204.53333333333333
aggregate.fan_out.capacity.aimd:a=1.0:m=1.8.source_fairness,1.0
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.generated_traces,419.73333333333335
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.sink_completions,839.4666666666667
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.throughput_per_1000_ticks,199.87301587301587
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.p50_latency,3147.366666666667
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.p95_latency,6480.858333333333
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.p99_latency,7062.209333333333
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.mean_latency,3252.7724716482317
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.max_node_queue,36.0
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.max_external_backlog,201.96666666666667
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.pending_after_drain,0.0
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.sustained_no_progress,0.0
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.activations,540.0
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.blocked_ticks,3862.6666666666665
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.busy_ticks,7546.533333333334
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.atomic_publish_stalls,3538.6666666666665
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.overflow_attempts,0.0
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.queue_cv,0.3535205803105576
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.queue_direction_reversals,203.26666666666668
aggregate.fan_out.capacity.aimd:a=1.0:m=2.5.source_fairness,1.0
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.generated_traces,420.1333333333333
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.sink_completions,840.2666666666667
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.throughput_per_1000_ticks,200.06349206349208
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.p50_latency,2835.25
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.p95_latency,6088.0599999999995
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.p99_latency,6662.678333333332
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.mean_latency,2917.139884253071
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.max_node_queue,36.0
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.max_external_backlog,191.63333333333333
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.pending_after_drain,0.0
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.sustained_no_progress,0.0
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.activations,555.5
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.blocked_ticks,2868.133333333333
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.busy_ticks,7636.233333333334
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.atomic_publish_stalls,2534.3333333333335
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.overflow_attempts,0.0
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.queue_cv,0.39187450534800544
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.queue_direction_reversals,202.46666666666667
aggregate.fan_out.capacity.aimd:a=2.0:m=1.35.source_fairness,1.0
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.generated_traces,419.3
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.sink_completions,838.6
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.throughput_per_1000_ticks,199.66666666666666
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.p50_latency,3044.4333333333334
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.p95_latency,6331.776666666667
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.p99_latency,6907.971666666666
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.mean_latency,3131.039334847838
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.max_node_queue,36.0
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.max_external_backlog,198.4
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.pending_after_drain,0.0
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.sustained_no_progress,0.0
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.activations,542.7333333333333
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.blocked_ticks,3364.3
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.busy_ticks,7550.7
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.atomic_publish_stalls,3038.4666666666667
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.overflow_attempts,0.0
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.queue_cv,0.3688524703993684
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.queue_direction_reversals,204.53333333333333
aggregate.fan_out.capacity.aimd:a=2.0:m=1.8.source_fairness,1.0
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.generated_traces,419.73333333333335
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.sink_completions,839.4666666666667
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.throughput_per_1000_ticks,199.87301587301587
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.p50_latency,3147.366666666667
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.p95_latency,6480.858333333333
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.p99_latency,7062.209333333333
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.mean_latency,3252.7724716482317
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.max_node_queue,36.0
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.max_external_backlog,201.96666666666667
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.pending_after_drain,0.0
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.sustained_no_progress,0.0
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.activations,540.0
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.blocked_ticks,3862.6666666666665
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.busy_ticks,7546.533333333334
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.atomic_publish_stalls,3538.6666666666665
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.overflow_attempts,0.0
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.queue_cv,0.3535205803105576
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.queue_direction_reversals,203.26666666666668
aggregate.fan_out.capacity.aimd:a=2.0:m=2.5.source_fairness,1.0
aggregate.fan_out.over.reactive.generated_traces,932.2666666666667
aggregate.fan_out.over.reactive.sink_completions,1864.5333333333333
aggregate.fan_out.over.reactive.throughput_per_1000_ticks,443.93650793650795
aggregate.fan_out.over.reactive.p50_latency,1311.8
aggregate.fan_out.over.reactive.p95_latency,2564.4166666666665
aggregate.fan_out.over.reactive.p99_latency,2786.603666666667
aggregate.fan_out.over.reactive.mean_latency,1315.7064362848869
aggregate.fan_out.over.reactive.max_node_queue,36.0
aggregate.fan_out.over.reactive.max_external_backlog,301.9
aggregate.fan_out.over.reactive.pending_after_drain,0.0
aggregate.fan_out.over.reactive.sustained_no_progress,0.0
aggregate.fan_out.over.reactive.activations,1596.9
aggregate.fan_out.over.reactive.blocked_ticks,4290.6
aggregate.fan_out.over.reactive.busy_ticks,18519.333333333332
aggregate.fan_out.over.reactive.atomic_publish_stalls,3369.6666666666665
aggregate.fan_out.over.reactive.overflow_attempts,0.0
aggregate.fan_out.over.reactive.queue_cv,0.2726276377235086
aggregate.fan_out.over.reactive.queue_direction_reversals,445.73333333333335
aggregate.fan_out.over.reactive.source_fairness,1.0
aggregate.fan_out.over.watermark.generated_traces,933.3666666666667
aggregate.fan_out.over.watermark.sink_completions,1866.7333333333333
aggregate.fan_out.over.watermark.throughput_per_1000_ticks,444.4603174603174
aggregate.fan_out.over.watermark.p50_latency,1379.35
aggregate.fan_out.over.watermark.p95_latency,2625.4099999999994
aggregate.fan_out.over.watermark.p99_latency,2787.803
aggregate.fan_out.over.watermark.mean_latency,1374.6181933608073
aggregate.fan_out.over.watermark.max_node_queue,36.0
aggregate.fan_out.over.watermark.max_external_backlog,320.4
aggregate.fan_out.over.watermark.pending_after_drain,0.0
aggregate.fan_out.over.watermark.sustained_no_progress,0.0
aggregate.fan_out.over.watermark.activations,1197.0
aggregate.fan_out.over.watermark.blocked_ticks,719.6666666666666
aggregate.fan_out.over.watermark.busy_ticks,16733.5
aggregate.fan_out.over.watermark.atomic_publish_stalls,0.0
aggregate.fan_out.over.watermark.overflow_attempts,0.0
aggregate.fan_out.over.watermark.queue_cv,0.2524463752497192
aggregate.fan_out.over.watermark.queue_direction_reversals,145.26666666666668
aggregate.fan_out.over.watermark.source_fairness,1.0
aggregate.fan_out.over.credit.generated_traces,931.8333333333334
aggregate.fan_out.over.credit.sink_completions,1863.6666666666667
aggregate.fan_out.over.credit.throughput_per_1000_ticks,443.73015873015873
aggregate.fan_out.over.credit.p50_latency,1319.3333333333333
aggregate.fan_out.over.credit.p95_latency,2568.3816666666667
aggregate.fan_out.over.credit.p99_latency,2782.3976666666663
aggregate.fan_out.over.credit.mean_latency,1322.761945436167
aggregate.fan_out.over.credit.max_node_queue,36.0
aggregate.fan_out.over.credit.max_external_backlog,304.7
aggregate.fan_out.over.credit.pending_after_drain,0.0
aggregate.fan_out.over.credit.sustained_no_progress,0.0
aggregate.fan_out.over.credit.activations,1201.2
aggregate.fan_out.over.credit.blocked_ticks,722.6666666666666
aggregate.fan_out.over.credit.busy_ticks,16732.0
aggregate.fan_out.over.credit.atomic_publish_stalls,0.0
aggregate.fan_out.over.credit.overflow_attempts,0.0
aggregate.fan_out.over.credit.queue_cv,0.266330750789674
aggregate.fan_out.over.credit.queue_direction_reversals,446.93333333333334
aggregate.fan_out.over.credit.source_fairness,1.0
aggregate.fan_out.over.pi.generated_traces,933.1
aggregate.fan_out.over.pi.sink_completions,1866.2
aggregate.fan_out.over.pi.throughput_per_1000_ticks,444.3333333333333
aggregate.fan_out.over.pi.p50_latency,1383.7166666666667
aggregate.fan_out.over.pi.p95_latency,2636.5716666666663
aggregate.fan_out.over.pi.p99_latency,2791.1730000000002
aggregate.fan_out.over.pi.mean_latency,1376.5382639500226
aggregate.fan_out.over.pi.max_node_queue,36.0
aggregate.fan_out.over.pi.max_external_backlog,321.6
aggregate.fan_out.over.pi.pending_after_drain,0.0
aggregate.fan_out.over.pi.sustained_no_progress,0.0
aggregate.fan_out.over.pi.activations,1201.1666666666667
aggregate.fan_out.over.pi.blocked_ticks,727.3333333333334
aggregate.fan_out.over.pi.busy_ticks,16741.966666666667
aggregate.fan_out.over.pi.atomic_publish_stalls,5.366666666666666
aggregate.fan_out.over.pi.overflow_attempts,0.0
aggregate.fan_out.over.pi.queue_cv,0.24705907706028044
aggregate.fan_out.over.pi.queue_direction_reversals,209.73333333333332
aggregate.fan_out.over.pi.source_fairness,1.0
aggregate.fan_out.over.aimd:a=0.5:m=1.35.generated_traces,931.0666666666667
aggregate.fan_out.over.aimd:a=0.5:m=1.35.sink_completions,1571.4666666666667
aggregate.fan_out.over.aimd:a=0.5:m=1.35.throughput_per_1000_ticks,374.1587301587302
aggregate.fan_out.over.aimd:a=0.5:m=1.35.p50_latency,7709.083333333333
aggregate.fan_out.over.aimd:a=0.5:m=1.35.p95_latency,15751.635
aggregate.fan_out.over.aimd:a=0.5:m=1.35.p99_latency,16463.586
aggregate.fan_out.over.aimd:a=0.5:m=1.35.mean_latency,7812.819521865693
aggregate.fan_out.over.aimd:a=0.5:m=1.35.max_node_queue,36.0
aggregate.fan_out.over.aimd:a=0.5:m=1.35.max_external_backlog,686.9666666666667
aggregate.fan_out.over.aimd:a=0.5:m=1.35.pending_after_drain,166.4
aggregate.fan_out.over.aimd:a=0.5:m=1.35.sustained_no_progress,0.0
aggregate.fan_out.over.aimd:a=0.5:m=1.35.activations,1035.4
aggregate.fan_out.over.aimd:a=0.5:m=1.35.blocked_ticks,13086.1
aggregate.fan_out.over.aimd:a=0.5:m=1.35.busy_ticks,14192.4
aggregate.fan_out.over.aimd:a=0.5:m=1.35.atomic_publish_stalls,12467.533333333333
aggregate.fan_out.over.aimd:a=0.5:m=1.35.overflow_attempts,0.0
aggregate.fan_out.over.aimd:a=0.5:m=1.35.queue_cv,0.17655764276601998
aggregate.fan_out.over.aimd:a=0.5:m=1.35.queue_direction_reversals,386.96666666666664
aggregate.fan_out.over.aimd:a=0.5:m=1.35.source_fairness,1.0
aggregate.fan_out.over.aimd:a=0.5:m=1.8.generated_traces,932.2666666666667
aggregate.fan_out.over.aimd:a=0.5:m=1.8.sink_completions,1541.1333333333334
aggregate.fan_out.over.aimd:a=0.5:m=1.8.throughput_per_1000_ticks,366.93650793650795
aggregate.fan_out.over.aimd:a=0.5:m=1.8.p50_latency,7989.6
aggregate.fan_out.over.aimd:a=0.5:m=1.8.p95_latency,15867.76
aggregate.fan_out.over.aimd:a=0.5:m=1.8.p99_latency,16568.311666666665
aggregate.fan_out.over.aimd:a=0.5:m=1.8.mean_latency,8066.220673398358
aggregate.fan_out.over.aimd:a=0.5:m=1.8.max_node_queue,36.0
aggregate.fan_out.over.aimd:a=0.5:m=1.8.max_external_backlog,702.9333333333333
aggregate.fan_out.over.aimd:a=0.5:m=1.8.pending_after_drain,181.03333333333333
aggregate.fan_out.over.aimd:a=0.5:m=1.8.sustained_no_progress,0.0
aggregate.fan_out.over.aimd:a=0.5:m=1.8.activations,985.2333333333333
aggregate.fan_out.over.aimd:a=0.5:m=1.8.blocked_ticks,12840.833333333334
aggregate.fan_out.over.aimd:a=0.5:m=1.8.busy_ticks,13777.666666666666
aggregate.fan_out.over.aimd:a=0.5:m=1.8.atomic_publish_stalls,12249.433333333332
aggregate.fan_out.over.aimd:a=0.5:m=1.8.overflow_attempts,0.0
aggregate.fan_out.over.aimd:a=0.5:m=1.8.queue_cv,0.17502149270513342
aggregate.fan_out.over.aimd:a=0.5:m=1.8.queue_direction_reversals,379.93333333333334
aggregate.fan_out.over.aimd:a=0.5:m=1.8.source_fairness,1.0
aggregate.fan_out.over.aimd:a=0.5:m=2.5.generated_traces,932.3
aggregate.fan_out.over.aimd:a=0.5:m=2.5.sink_completions,1529.5333333333333
aggregate.fan_out.over.aimd:a=0.5:m=2.5.throughput_per_1000_ticks,364.1746031746032
aggregate.fan_out.over.aimd:a=0.5:m=2.5.p50_latency,8069.466666666666
aggregate.fan_out.over.aimd:a=0.5:m=2.5.p95_latency,15893.896666666666
aggregate.fan_out.over.aimd:a=0.5:m=2.5.p99_latency,16592.435
aggregate.fan_out.over.aimd:a=0.5:m=2.5.mean_latency,8140.773425868059
aggregate.fan_out.over.aimd:a=0.5:m=2.5.max_node_queue,36.0
aggregate.fan_out.over.aimd:a=0.5:m=2.5.max_external_backlog,709.5333333333333
aggregate.fan_out.over.aimd:a=0.5:m=2.5.pending_after_drain,185.53333333333333
aggregate.fan_out.over.aimd:a=0.5:m=2.5.sustained_no_progress,0.0
aggregate.fan_out.over.aimd:a=0.5:m=2.5.activations,968.0
aggregate.fan_out.over.aimd:a=0.5:m=2.5.blocked_ticks,12691.7
aggregate.fan_out.over.aimd:a=0.5:m=2.5.busy_ticks,13620.533333333333
aggregate.fan_out.over.aimd:a=0.5:m=2.5.atomic_publish_stalls,12109.7
aggregate.fan_out.over.aimd:a=0.5:m=2.5.overflow_attempts,0.0
aggregate.fan_out.over.aimd:a=0.5:m=2.5.queue_cv,0.1766756403500031
aggregate.fan_out.over.aimd:a=0.5:m=2.5.queue_direction_reversals,373.53333333333336
aggregate.fan_out.over.aimd:a=0.5:m=2.5.source_fairness,1.0
aggregate.fan_out.over.aimd:a=1.0:m=1.35.generated_traces,931.0666666666667
aggregate.fan_out.over.aimd:a=1.0:m=1.35.sink_completions,1571.4666666666667
aggregate.fan_out.over.aimd:a=1.0:m=1.35.throughput_per_1000_ticks,374.1587301587302
aggregate.fan_out.over.aimd:a=1.0:m=1.35.p50_latency,7709.083333333333
aggregate.fan_out.over.aimd:a=1.0:m=1.35.p95_latency,15751.635
aggregate.fan_out.over.aimd:a=1.0:m=1.35.p99_latency,16463.586
aggregate.fan_out.over.aimd:a=1.0:m=1.35.mean_latency,7812.819521865693
aggregate.fan_out.over.aimd:a=1.0:m=1.35.max_node_queue,36.0
aggregate.fan_out.over.aimd:a=1.0:m=1.35.max_external_backlog,686.9666666666667
aggregate.fan_out.over.aimd:a=1.0:m=1.35.pending_after_drain,166.4
aggregate.fan_out.over.aimd:a=1.0:m=1.35.sustained_no_progress,0.0
aggregate.fan_out.over.aimd:a=1.0:m=1.35.activations,1035.4
aggregate.fan_out.over.aimd:a=1.0:m=1.35.blocked_ticks,13086.1
aggregate.fan_out.over.aimd:a=1.0:m=1.35.busy_ticks,14192.4
aggregate.fan_out.over.aimd:a=1.0:m=1.35.atomic_publish_stalls,12467.533333333333
