metric,value
version,2026.08.26-public-v1
python,"3.11.16 (main, Aug 13 2026, 02:46:14) [GCC 13.3.0]"
evidence_class,public_dataset_deterministic_retrieval
longmemeval.session_retrieval.rrf_word_bigram.temporal-reasoning.complete_at_3,0.7086614173228346
longmemeval.session_retrieval.rrf_word_bigram.temporal-reasoning.ndcg_at_3,0.8383917901857142
longmemeval.session_retrieval.rrf_word_bigram.temporal-reasoning.hit_at_5,0.952755905511811
longmemeval.session_retrieval.rrf_word_bigram.temporal-reasoning.recall_at_5,0.8795275590551181
longmemeval.session_retrieval.rrf_word_bigram.temporal-reasoning.complete_at_5,0.7637795275590551
longmemeval.session_retrieval.rrf_word_bigram.temporal-reasoning.ndcg_at_5,0.8518285647899017
longmemeval.session_retrieval.rrf_word_bigram.temporal-reasoning.hit_at_10,0.9763779527559056
longmemeval.session_retrieval.rrf_word_bigram.temporal-reasoning.recall_at_10,0.9253280839895013
longmemeval.session_retrieval.rrf_word_bigram.temporal-reasoning.complete_at_10,0.8503937007874016
longmemeval.session_retrieval.rrf_word_bigram.temporal-reasoning.ndcg_at_10,0.8717084208054487
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.n,72
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.mrr,0.9819444444444445
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.hit_at_1,0.9722222222222222
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.recall_at_1,0.4861111111111111
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.complete_at_1,0.0
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.ndcg_at_1,0.9722222222222222
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.hit_at_3,0.9861111111111112
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.recall_at_3,0.9583333333333334
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.complete_at_3,0.9305555555555556
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.ndcg_at_3,0.9581313437913261
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.hit_at_5,1.0
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.recall_at_5,0.9861111111111112
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.complete_at_5,0.9722222222222222
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.ndcg_at_5,0.9720553947730453
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.hit_at_10,1.0
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.recall_at_10,0.9930555555555556
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.complete_at_10,0.9861111111111112
longmemeval.session_retrieval.rrf_word_bigram.knowledge-update.ndcg_at_10,0.9747418726010628
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.n,56
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.mrr,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.hit_at_1,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.recall_at_1,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.complete_at_1,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.ndcg_at_1,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.hit_at_3,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.recall_at_3,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.complete_at_3,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.ndcg_at_3,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.hit_at_5,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.recall_at_5,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.complete_at_5,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.ndcg_at_5,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.hit_at_10,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.recall_at_10,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.complete_at_10,1.0
longmemeval.session_retrieval.rrf_word_bigram.single-session-assistant.ndcg_at_10,1.0
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.n,470
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.mrr,0.7869863611565739
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.hit_at_1,0.6468085106382979
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.recall_at_1,0.38840425531914896
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.complete_at_1,0.17872340425531916
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.ndcg_at_1,0.6468085106382979
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.hit_at_3,0.9297872340425531
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.recall_at_3,0.783936170212766
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.complete_at_3,0.6404255319148936
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.ndcg_at_3,0.7200800237345548
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.hit_at_5,0.9680851063829787
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.recall_at_5,0.899290780141844
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.complete_at_5,0.8063829787234043
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.ndcg_at_5,0.7708544649342716
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.hit_at_10,0.9893617021276596
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.recall_at_10,0.950709219858156
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.complete_at_10,0.8978723404255319
longmemeval.session_retrieval.rrf_plus_recency.all_answerable.ndcg_at_10,0.7922970999907143
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.n,64
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.mrr,0.70703125
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.hit_at_1,0.515625
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.recall_at_1,0.515625
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.complete_at_1,0.515625
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.ndcg_at_1,0.515625
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.hit_at_3,0.9375
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.recall_at_3,0.9375
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.complete_at_3,0.9375
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.ndcg_at_3,0.7552033835937564
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.hit_at_5,0.984375
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.recall_at_5,0.984375
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.complete_at_5,0.984375
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.ndcg_at_5,0.7753913472534466
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.hit_at_10,1.0
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.recall_at_10,1.0
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.complete_at_10,1.0
longmemeval.session_retrieval.rrf_plus_recency.single-session-user.ndcg_at_10,0.7809570845520095
longmemeval.session_retrieval.rrf_plus_recency.multi-session.n,121
longmemeval.session_retrieval.rrf_plus_recency.multi-session.mrr,0.8385904499540864
longmemeval.session_retrieval.rrf_plus_recency.multi-session.hit_at_1,0.7272727272727273
longmemeval.session_retrieval.rrf_plus_recency.multi-session.recall_at_1,0.30509641873278237
longmemeval.session_retrieval.rrf_plus_recency.multi-session.complete_at_1,0.0
longmemeval.session_retrieval.rrf_plus_recency.multi-session.ndcg_at_1,0.7272727272727273
longmemeval.session_retrieval.rrf_plus_recency.multi-session.hit_at_3,0.9504132231404959
longmemeval.session_retrieval.rrf_plus_recency.multi-session.recall_at_3,0.6710743801652893
longmemeval.session_retrieval.rrf_plus_recency.multi-session.complete_at_3,0.39669421487603307
longmemeval.session_retrieval.rrf_plus_recency.multi-session.ndcg_at_3,0.6881787258957315
longmemeval.session_retrieval.rrf_plus_recency.multi-session.hit_at_5,0.9752066115702479
longmemeval.session_retrieval.rrf_plus_recency.multi-session.recall_at_5,0.8275482093663913
longmemeval.session_retrieval.rrf_plus_recency.multi-session.complete_at_5,0.628099173553719
longmemeval.session_retrieval.rrf_plus_recency.multi-session.ndcg_at_5,0.7548852802095887
longmemeval.session_retrieval.rrf_plus_recency.multi-session.hit_at_10,0.9834710743801653
longmemeval.session_retrieval.rrf_plus_recency.multi-session.recall_at_10,0.9050964187327823
longmemeval.session_retrieval.rrf_plus_recency.multi-session.complete_at_10,0.8016528925619835
longmemeval.session_retrieval.rrf_plus_recency.multi-session.ndcg_at_10,0.7912499279146409
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.n,30
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.mrr,0.5884900284900285
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.hit_at_1,0.4
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.recall_at_1,0.4
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.complete_at_1,0.4
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.ndcg_at_1,0.4
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.hit_at_3,0.7333333333333333
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.recall_at_3,0.7333333333333333
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.complete_at_3,0.7333333333333333
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.ndcg_at_3,0.5972169425000068
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.hit_at_5,0.8333333333333334
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.recall_at_5,0.8333333333333334
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.complete_at_5,0.8333333333333334
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.ndcg_at_5,0.6388238066127178
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.hit_at_10,0.9333333333333333
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.recall_at_10,0.9333333333333333
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.complete_at_10,0.9333333333333333
longmemeval.session_retrieval.rrf_plus_recency.single-session-preference.ndcg_at_10,0.6685279672009127
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.n,127
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.mrr,0.7917410323709536
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.hit_at_1,0.6614173228346457
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.recall_at_1,0.3278215223097113
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.complete_at_1,0.06299212598425197
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.ndcg_at_1,0.6614173228346457
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.hit_at_3,0.905511811023622
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.recall_at_3,0.7224409448818898
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.complete_at_3,0.5433070866141733
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.ndcg_at_3,0.697060537435624
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.hit_at_5,0.9606299212598425
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.recall_at_5,0.8703412073490814
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.complete_at_5,0.7401574803149606
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.ndcg_at_5,0.7607600678531898
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.hit_at_10,0.9921259842519685
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.recall_at_10,0.9316272965879265
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.complete_at_10,0.84251968503937
longmemeval.session_retrieval.rrf_plus_recency.temporal-reasoning.ndcg_at_10,0.7857456630517269
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.n,72
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.mrr,0.8813657407407408
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.hit_at_1,0.7777777777777778
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.recall_at_1,0.3888888888888889
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.complete_at_1,0.0
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.ndcg_at_1,0.7777777777777778
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.hit_at_3,0.9861111111111112
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.recall_at_3,0.8263888888888888
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.complete_at_3,0.6666666666666666
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.ndcg_at_3,0.7785938290629442
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.hit_at_5,0.9861111111111112
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.recall_at_5,0.9444444444444444
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.complete_at_5,0.9027777777777778
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.ndcg_at_5,0.8383308459394856
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.hit_at_10,1.0
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.recall_at_10,0.9861111111111112
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.complete_at_10,0.9722222222222222
longmemeval.session_retrieval.rrf_plus_recency.knowledge-update.ndcg_at_10,0.8557949224568291
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.n,56
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.mrr,0.7410714285714286
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.hit_at_1,0.5535714285714286
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.recall_at_1,0.5535714285714286
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.complete_at_1,0.5535714285714286
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.ndcg_at_1,0.5535714285714286
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.hit_at_3,0.9642857142857143
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.recall_at_3,0.9642857142857143
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.complete_at_3,0.9642857142857143
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.ndcg_at_3,0.7916610098214358
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.hit_at_5,1.0
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.recall_at_5,1.0
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.complete_at_5,1.0
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.ndcg_at_5,0.8070423154669141
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.hit_at_10,1.0
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.recall_at_10,1.0
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.complete_at_10,1.0
longmemeval.session_retrieval.rrf_plus_recency.single-session-assistant.ndcg_at_10,0.8070423154669141
longmemeval.session_retrieval.rrf_neighbor.all_answerable.n,470
longmemeval.session_retrieval.rrf_neighbor.all_answerable.mrr,0.7494684731095705
longmemeval.session_retrieval.rrf_neighbor.all_answerable.hit_at_1,0.6191489361702127
longmemeval.session_retrieval.rrf_neighbor.all_answerable.recall_at_1,0.36648936170212765
longmemeval.session_retrieval.rrf_neighbor.all_answerable.complete_at_1,0.16382978723404254
longmemeval.session_retrieval.rrf_neighbor.all_answerable.ndcg_at_1,0.6191489361702127
longmemeval.session_retrieval.rrf_neighbor.all_answerable.hit_at_3,0.8617021276595744
longmemeval.session_retrieval.rrf_neighbor.all_answerable.recall_at_3,0.6871631205673758
longmemeval.session_retrieval.rrf_neighbor.all_answerable.complete_at_3,0.5085106382978724
longmemeval.session_retrieval.rrf_neighbor.all_answerable.ndcg_at_3,0.6514012121849527
longmemeval.session_retrieval.rrf_neighbor.all_answerable.hit_at_5,0.9319148936170213
longmemeval.session_retrieval.rrf_neighbor.all_answerable.recall_at_5,0.8189361702127659
longmemeval.session_retrieval.rrf_neighbor.all_answerable.complete_at_5,0.6829787234042554
longmemeval.session_retrieval.rrf_neighbor.all_answerable.ndcg_at_5,0.7063502514413943
longmemeval.session_retrieval.rrf_neighbor.all_answerable.hit_at_10,0.9638297872340426
longmemeval.session_retrieval.rrf_neighbor.all_answerable.recall_at_10,0.9076241134751772
longmemeval.session_retrieval.rrf_neighbor.all_answerable.complete_at_10,0.8319148936170213
longmemeval.session_retrieval.rrf_neighbor.all_answerable.ndcg_at_10,0.7428748336336338
longmemeval.session_retrieval.rrf_neighbor.single-session-user.n,64
longmemeval.session_retrieval.rrf_neighbor.single-session-user.mrr,0.6239397321428571
longmemeval.session_retrieval.rrf_neighbor.single-session-user.hit_at_1,0.4375
longmemeval.session_retrieval.rrf_neighbor.single-session-user.recall_at_1,0.4375
longmemeval.session_retrieval.rrf_neighbor.single-session-user.complete_at_1,0.4375
longmemeval.session_retrieval.rrf_neighbor.single-session-user.ndcg_at_1,0.4375
longmemeval.session_retrieval.rrf_neighbor.single-session-user.hit_at_3,0.796875
longmemeval.session_retrieval.rrf_neighbor.single-session-user.recall_at_3,0.796875
longmemeval.session_retrieval.rrf_neighbor.single-session-user.complete_at_3,0.796875
longmemeval.session_retrieval.rrf_neighbor.single-session-user.ndcg_at_3,0.6458283835937564
longmemeval.session_retrieval.rrf_neighbor.single-session-user.hit_at_5,0.859375
longmemeval.session_retrieval.rrf_neighbor.single-session-user.recall_at_5,0.859375
longmemeval.session_retrieval.rrf_neighbor.single-session-user.complete_at_5,0.859375
longmemeval.session_retrieval.rrf_neighbor.single-session-user.ndcg_at_5,0.6720609223664864
longmemeval.session_retrieval.rrf_neighbor.single-session-user.hit_at_10,0.9375
longmemeval.session_retrieval.rrf_neighbor.single-session-user.recall_at_10,0.9375
longmemeval.session_retrieval.rrf_neighbor.single-session-user.complete_at_10,0.9375
longmemeval.session_retrieval.rrf_neighbor.single-session-user.ndcg_at_10,0.6985382023300557
longmemeval.session_retrieval.rrf_neighbor.multi-session.n,121
longmemeval.session_retrieval.rrf_neighbor.multi-session.mrr,0.8074868519909842
longmemeval.session_retrieval.rrf_neighbor.multi-session.hit_at_1,0.6942148760330579
longmemeval.session_retrieval.rrf_neighbor.multi-session.recall_at_1,0.28264462809917357
longmemeval.session_retrieval.rrf_neighbor.multi-session.complete_at_1,0.0
longmemeval.session_retrieval.rrf_neighbor.multi-session.ndcg_at_1,0.6942148760330579
longmemeval.session_retrieval.rrf_neighbor.multi-session.hit_at_3,0.9173553719008265
longmemeval.session_retrieval.rrf_neighbor.multi-session.recall_at_3,0.6020661157024793
longmemeval.session_retrieval.rrf_neighbor.multi-session.complete_at_3,0.2727272727272727
longmemeval.session_retrieval.rrf_neighbor.multi-session.ndcg_at_3,0.6353238528463088
longmemeval.session_retrieval.rrf_neighbor.multi-session.hit_at_5,0.9669421487603306
longmemeval.session_retrieval.rrf_neighbor.multi-session.recall_at_5,0.75633608815427
longmemeval.session_retrieval.rrf_neighbor.multi-session.complete_at_5,0.49586776859504134
longmemeval.session_retrieval.rrf_neighbor.multi-session.ndcg_at_5,0.6939027321081092
longmemeval.session_retrieval.rrf_neighbor.multi-session.hit_at_10,0.9834710743801653
longmemeval.session_retrieval.rrf_neighbor.multi-session.recall_at_10,0.8895316804407714
longmemeval.session_retrieval.rrf_neighbor.multi-session.complete_at_10,0.7520661157024794
longmemeval.session_retrieval.rrf_neighbor.multi-session.ndcg_at_10,0.7539069268918545
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.n,30
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.mrr,0.4374867724867725
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.hit_at_1,0.23333333333333334
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.recall_at_1,0.23333333333333334
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.complete_at_1,0.23333333333333334
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.ndcg_at_1,0.23333333333333334
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.hit_at_3,0.5666666666666667
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.recall_at_3,0.5666666666666667
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.complete_at_3,0.5666666666666667
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.ndcg_at_3,0.4218216255952429
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.hit_at_5,0.7333333333333333
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.recall_at_5,0.7333333333333333
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.complete_at_5,0.7333333333333333
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.ndcg_at_5,0.4921402602461801
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.hit_at_10,0.8333333333333334
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.recall_at_10,0.8333333333333334
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.complete_at_10,0.8333333333333334
longmemeval.session_retrieval.rrf_neighbor.single-session-preference.ndcg_at_10,0.5247604384714882
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.n,127
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.mrr,0.7882950164446227
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.hit_at_1,0.6692913385826772
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.recall_at_1,0.3429133858267716
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.complete_at_1,0.07874015748031496
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.ndcg_at_1,0.6692913385826772
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.hit_at_3,0.905511811023622
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.recall_at_3,0.713517060367454
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.complete_at_3,0.5196850393700787
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.ndcg_at_3,0.6947401517245783
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.hit_at_5,0.937007874015748
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.recall_at_5,0.8258530183727034
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.complete_at_5,0.6771653543307087
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.ndcg_at_5,0.7400290713187742
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.hit_at_10,0.968503937007874
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.recall_at_10,0.9011811023622047
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.complete_at_10,0.8031496062992126
longmemeval.session_retrieval.rrf_neighbor.temporal-reasoning.ndcg_at_10,0.7716117610974652
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.n,72
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.mrr,0.8511574074074074
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.hit_at_1,0.7638888888888888
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.recall_at_1,0.3819444444444444
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.complete_at_1,0.0
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.ndcg_at_1,0.7638888888888888
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.hit_at_3,0.9444444444444444
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.recall_at_3,0.6736111111111112
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.complete_at_3,0.4027777777777778
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.ndcg_at_3,0.6683957174494344
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.hit_at_5,1.0
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.recall_at_5,0.8125
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.complete_at_5,0.625
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.ndcg_at_5,0.7387623726303435
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.hit_at_10,1.0
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.recall_at_10,0.9097222222222222
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.complete_at_10,0.8194444444444444
longmemeval.session_retrieval.rrf_neighbor.knowledge-update.ndcg_at_10,0.7785635671871474
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.n,56
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.mrr,0.715905836018618
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.hit_at_1,0.5714285714285714
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.recall_at_1,0.5714285714285714
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.complete_at_1,0.5714285714285714
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.ndcg_at_1,0.5714285714285714
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.hit_at_3,0.7678571428571429
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.recall_at_3,0.7678571428571429
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.complete_at_3,0.7678571428571429
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.ndcg_at_3,0.6953612015943935
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.hit_at_5,0.9464285714285714
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.recall_at_5,0.9464285714285714
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.complete_at_5,0.9464285714285714
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.ndcg_at_5,0.7691374619047242
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.hit_at_10,0.9642857142857143
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.recall_at_10,0.9642857142857143
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.complete_at_10,0.9642857142857143
longmemeval.session_retrieval.rrf_neighbor.single-session-assistant.ndcg_at_10,0.7754983045316531
longmemeval.session_retrieval.word_alternate.all_answerable.n,470
longmemeval.session_retrieval.word_alternate.all_answerable.mrr,0.8995664763150887
longmemeval.session_retrieval.word_alternate.all_answerable.hit_at_1,0.8553191489361702
longmemeval.session_retrieval.word_alternate.all_answerable.recall_at_1,0.5486879432624113
longmemeval.session_retrieval.word_alternate.all_answerable.complete_at_1,0.2936170212765957
longmemeval.session_retrieval.word_alternate.all_answerable.ndcg_at_1,0.8553191489361702
longmemeval.session_retrieval.word_alternate.all_answerable.hit_at_3,0.9361702127659575
longmemeval.session_retrieval.word_alternate.all_answerable.recall_at_3,0.85177304964539
longmemeval.session_retrieval.word_alternate.all_answerable.complete_at_3,0.7702127659574468
longmemeval.session_retrieval.word_alternate.all_answerable.ndcg_at_3,0.8560482717657708
longmemeval.session_retrieval.word_alternate.all_answerable.hit_at_5,0.9531914893617022
longmemeval.session_retrieval.word_alternate.all_answerable.recall_at_5,0.8999645390070923
longmemeval.session_retrieval.word_alternate.all_answerable.complete_at_5,0.8276595744680851
longmemeval.session_retrieval.word_alternate.all_answerable.ndcg_at_5,0.8719278852393919
longmemeval.session_retrieval.word_alternate.all_answerable.hit_at_10,0.9638297872340426
longmemeval.session_retrieval.word_alternate.all_answerable.recall_at_10,0.929290780141844
longmemeval.session_retrieval.word_alternate.all_answerable.complete_at_10,0.8851063829787233
longmemeval.session_retrieval.word_alternate.all_answerable.ndcg_at_10,0.8845389228272912
longmemeval.session_retrieval.word_alternate.single-session-user.n,64
